Year,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
2016,160,4,1,1,4,0,3,30,22,24795
2016,160,4,0,1,4,0,3,33,25,20795
2016,160,4,0,1,4,0,3,33,25,19495
2017,160,4,1,1,4,0,3,30,22,23695
2017,160,4,1,1,4,0,3,30,22,20995
2017,160,4,1,1,4,0,3,30,22,22995
2016,180,4,1,2,4,0,6,30,21,24635
2016,180,4,1,1,4,0,6,31,22,25135
2016,180,4,1,2,4,0,6,30,21,29235
2016,180,4,1,1,4,0,6,31,22,23335
2016,180,4,1,1,4,0,6,31,22,22735
2016,180,4,1,2,4,0,6,30,21,27035
2016,160,4,0,1,4,0,6,34,25,20000
2016,180,4,1,1,4,0,6,31,22,27335
2016,180,4,1,2,4,0,6,30,21,25235
2017,180,4,1,2,4,0,6,29,21,27035
2017,180,4,1,1,4,0,6,30,22,25135
2017,180,4,1,2,4,0,6,29,21,25235
2017,180,4,1,2,4,0,6,29,21,23890
2017,180,4,1,1,4,0,6,30,22,23335
2017,160,4,0,1,4,0,6,33,25,19995
2001,485,12,0,0,2,0,1,12,8,248500
2001,485,12,0,0,2,0,0,12,8,205840
1990,238,8,1,0,2,2,0,16,12,2323
1990,238,8,1,0,4,2,2,16,12,2170
1991,238,8,1,0,2,2,0,16,12,2443
1991,238,8,1,0,4,2,2,16,12,2304
2016,562,8,3,0,2,0,0,23,16,184900
2002,515,12,0,0,2,0,0,15,9,214670
2002,515,12,3,0,2,0,0,16,9,224670
2003,515,12,0,0,2,0,0,15,9,217890
2003,515,12,3,0,2,0,0,16,9,228339
2004,515,12,3,0,2,0,0,16,9,228339
2004,515,12,0,0,2,0,0,15,9,217890
2010,543,12,1,0,4,2,2,16,10,366000
2010,631,12,1,0,4,2,2,16,10,455500
2010,604,12,1,0,4,2,2,16,10,405500
2011,543,12,1,0,4,2,2,16,10,372500
2011,620,12,1,0,4,2,2,16,10,412000
2012,543,12,1,0,4,2,2,16,10,379050
2012,620,12,1,0,4,2,2,16,10,418950
2009,611,12,3,0,2,1,0,15,11,320580
2009,611,12,0,0,2,1,0,15,11,310543
2010,611,12,0,0,2,1,0,15,11,310543
2011,611,12,3,0,2,1,0,15,11,320580
2011,661,12,3,0,2,1,0,15,11,410000
2013,157,4,1,1,4,0,8,28,22,24470
2013,157,4,1,1,4,0,8,28,22,20940
2013,157,4,0,1,4,0,8,28,21,19940
2013,157,4,1,1,4,0,8,28,22,22070
2014,157,4,0,1,4,0,8,28,21,20140
2014,157,4,1,1,4,0,8,28,22,24670
2014,157,4,1,1,4,0,8,28,22,21140
2014,157,4,1,1,4,0,8,28,22,22270
2015,157,4,1,1,4,0,8,28,21,24770
2015,157,4,1,1,4,0,8,28,21,22370
2015,157,4,1,1,4,0,8,28,21,21240
2015,445,8,1,2,4,2,2,24,16,92600
2015,315,6,1,2,4,2,2,29,20,81300
2015,315,6,1,0,4,2,2,31,20,78300
2015,445,8,1,0,4,2,2,25,17,89600
2016,445,8,1,2,4,2,2,24,15,93900
2016,315,6,1,2,4,2,2,29,20,82500
2016,445,8,1,0,4,2,2,25,17,90900
2016,315,6,1,0,4,2,2,31,20,79500
2017,445,8,1,0,4,2,2,24,17,91200
2017,315,6,1,2,4,2,2,28,19,82800
2017,445,8,1,2,4,2,2,24,15,94200
2017,315,6,1,0,4,2,2,29,20,79800
2015,445,8,1,0,2,1,1,25,17,94900
2015,315,6,1,2,2,1,1,29,20,86600
2015,315,6,1,2,2,1,0,29,20,79100
2015,315,6,1,0,2,1,0,32,21,76100
2015,445,8,1,2,2,1,0,25,16,90400
2015,315,6,1,0,2,1,1,31,20,83600
2015,445,8,1,0,2,1,0,25,17,87400
2015,445,8,1,2,2,1,1,24,16,97900
2016,315,6,1,2,2,1,1,29,20,87800
2016,315,6,1,0,2,1,0,31,20,77300
2016,445,8,1,2,2,1,1,24,15,99200
2016,445,8,1,0,2,1,1,25,17,96200
2016,315,6,1,2,2,1,0,29,20,80300
2016,315,6,1,0,2,1,1,31,20,84800
2016,445,8,1,2,2,1,0,25,16,91700
2016,445,8,1,0,2,1,0,25,17,88700
2017,445,8,1,2,2,1,0,24,16,92000
2017,315,6,1,0,2,1,0,30,21,77600
2017,445,8,1,0,2,1,0,24,17,89000
2017,315,6,1,2,2,1,0,28,19,80600
2017,315,6,1,0,2,1,1,29,20,85100
2017,315,6,1,2,2,1,1,28,19,88100
2017,445,8,1,0,2,1,1,24,17,96500
2017,445,8,1,2,2,1,1,24,15,99500
1992,402,12,1,0,4,2,2,14,10,2960
1993,389,12,1,0,4,2,2,15,11,3108
1993,389,12,1,0,2,0,1,16,12,4623
1993,389,12,1,0,2,2,0,15,11,3211
1990,140,6,1,1,4,1,2,27,17,2000
1990,110,4,1,1,4,1,2,29,20,2000
1990,140,6,1,1,4,1,3,27,17,2000
1990,140,6,1,1,4,1,3,27,17,2000
1990,140,6,1,2,4,1,2,27,17,2000
1991,140,6,1,1,4,1,3,28,17,2000
1991,140,6,1,1,4,1,2,28,17,2000
1991,110,4,1,1,4,1,2,28,19,2000
2009,532,12,3,0,2,2,0,16,9,313088
2010,532,12,3,0,2,2,0,16,9,313088
2011,532,12,3,0,2,2,0,16,9,313088
2000,170,6,0,1,4,1,2,25,19,2080
2000,170,6,0,1,4,1,2,25,19,2234
2000,130,4,0,1,4,1,2,29,23,2000
2000,130,4,1,1,4,1,2,25,19,2146
2001,165,6,0,1,4,1,2,25,19,22935
2001,165,6,0,1,4,1,2,25,19,19935
2001,125,4,1,1,4,1,2,25,19,20935
2001,125,4,0,1,4,1,2,29,23,18735
2002,165,6,0,1,4,1,2,25,19,19985
2002,125,4,0,1,4,1,2,29,23,18785
2002,165,6,0,1,4,1,2,25,19,21885
2010,604,12,1,0,4,2,2,16,10,456500
2010,543,12,1,0,4,2,2,16,10,417000
2010,631,12,1,0,4,2,2,16,10,506500
2011,543,12,1,0,4,2,2,16,10,423500
2011,620,12,1,0,4,2,2,16,10,463000
2012,620,12,1,0,4,2,2,16,10,470350
2012,543,12,1,0,4,2,2,16,10,430450
2015,641,8,3,0,2,0,0,22,16,265500
2015,641,8,3,0,2,0,1,22,16,280225
2015,184,4,1,1,4,1,2,38,26,24895
2015,184,4,1,1,4,1,2,38,26,22895
2015,184,4,0,1,4,1,2,37,25,23845
2015,184,4,0,1,4,1,2,37,25,21190
2015,184,4,1,1,4,1,2,40,28,29895
2016,184,4,1,1,4,1,2,38,26,22995
2016,184,4,1,1,4,1,2,38,26,24995
2016,184,4,0,1,4,1,2,37,25,21495
2016,184,4,1,1,4,1,2,38,26,30195
2016,184,4,0,1,4,1,2,37,25,23945
2017,184,4,1,1,4,1,2,35,26,30695
2017,184,4,0,1,4,1,2,34,24,21945
2017,184,4,0,1,4,1,2,34,24,24195
2017,184,4,1,1,4,1,2,35,26,22995
2017,184,4,1,1,4,1,2,35,26,25245
2015,535,12,1,0,4,2,2,20,13,141200
2015,315,6,1,0,4,2,2,29,19,78000
2015,445,8,1,0,4,2,2,25,16,91000
2015,445,8,1,2,4,2,2,24,16,94000
2015,315,6,1,2,4,2,2,28,19,81000
2015,315,6,1,0,4,2,2,29,19,74000
2015,445,8,1,0,4,2,2,25,17,87300
2015,445,8,1,2,4,2,2,24,16,90300
2015,255,6,1,2,4,2,2,31,23,82500
2016,445,8,1,0,4,2,2,25,17,94400
2016,320,6,1,0,4,2,2,29,21,81300
2016,445,8,1,2,4,2,2,25,16,97400
2017,445,8,1,0,4,2,2,26,17,94600
2017,445,8,1,2,4,2,2,25,16,97600
2017,320,6,1,2,4,2,2,28,19,84500
2017,320,6,1,0,4,2,2,29,21,81500
2017,300,4,0,0,2,0,0,28,21,53900
2017,350,4,0,0,2,0,0,26,20,66300
1990,114,4,0,0,4,1,2,26,19,2000
1990,153,4,0,0,4,1,3,26,19,2000
1990,114,4,0,0,4,1,3,26,19,2000
1990,114,4,0,0,4,1,3,26,19,2000
1990,114,4,0,0,4,1,2,26,19,2000
1990,153,4,0,0,4,1,2,23,18,2000
1991,162,4,1,0,4,1,3,20,17,2000
1991,162,4,0,0,4,1,3,24,18,2000
1991,114,4,1,0,4,1,2,24,18,2000
1991,162,4,1,0,4,1,2,20,17,2000
1991,162,4,0,0,4,1,2,24,18,2000
1991,114,4,1,0,4,1,3,24,18,2000
1992,162,4,1,0,4,1,3,20,17,2000
1992,114,4,1,0,4,1,3,26,18,2000
1992,114,4,1,0,4,1,2,26,18,2000
1992,114,4,1,0,4,1,3,26,18,2000
1990,144,6,1,0,4,1,2,19,15,2000
1990,162,4,1,0,4,1,3,20,16,2000
1990,162,4,1,0,4,1,2,20,16,2000
1990,188,4,1,0,2,1,0,20,16,2000
1990,144,6,1,0,2,1,0,19,15,2000
1995,282,8,1,0,2,1,0,22,15,4784
1995,322,12,1,0,2,1,0,19,12,5858
1995,372,12,0,0,2,1,0,18,10,8488
1996,322,12,1,0,2,1,0,19,12,6954
1996,282,8,1,0,2,1,0,19,14,5680
1997,322,12,1,0,2,1,0,19,12,7624
1997,282,8,1,0,2,1,0,19,14,6693
1990,108,4,0,1,4,0,2,28,19,2000
1990,130,5,0,2,4,0,2,22,16,2000
1991,130,5,0,1,4,0,2,24,18,2000
1991,130,5,0,2,4,0,2,22,16,2000
1992,130,5,0,1,4,0,2,24,18,2000
1992,130,5,0,2,4,0,2,22,16,2000
1995,222,5,1,1,4,1,3,24,17,2000
1995,168,5,0,1,4,1,2,26,18,2000
1995,240,5,1,1,4,1,2,24,17,2000
1995,168,5,0,1,4,1,2,26,18,2000
1995,168,5,0,1,4,1,3,26,18,2000
1995,222,5,1,1,4,1,2,24,17,2000
1995,168,5,0,1,4,1,3,26,18,2000
1995,240,5,1,1,4,1,3,24,17,2000
1996,222,5,1,1,4,1,2,24,17,2000
1996,222,5,1,1,4,1,3,24,17,2000
1996,168,5,0,1,4,1,2,26,18,2000
1996,222,5,1,1,4,1,2,24,17,2000
1996,240,5,1,1,4,1,2,24,17,2000
1996,168,5,0,1,4,1,3,26,18,2000
1996,240,5,1,1,4,1,3,24,17,2000
1996,222,5,1,1,4,1,3,24,17,2000
1996,168,5,0,1,4,1,2,26,18,2000
1996,168,5,0,1,4,1,3,26,18,2000
1997,168,5,0,1,4,1,2,26,18,2000
1997,168,5,0,1,4,1,3,26,18,2000
1997,240,5,1,1,4,1,2,24,17,2000
1997,222,5,1,1,4,1,3,24,17,2000
1997,240,5,1,1,4,1,3,24,17,2091
1997,190,5,1,1,4,1,3,24,18,2000
1997,190,5,1,1,4,1,2,24,18,2000
1997,222,5,1,1,4,1,2,24,17,2000
2017,205,4,0,0,2,0,0,28,21,26255
2017,200,4,1,0,2,0,0,32,24,26975
2005,227,4,0,2,4,0,3,24,17,26950
2005,165,4,0,2,4,0,3,27,20,22990
2006,230,4,0,2,4,0,3,25,18,26950
2006,173,4,0,2,4,0,3,26,19,22990
2012,220,4,0,1,4,1,2,33,20,28900
2012,220,4,0,1,2,0,1,33,20,44080
2012,220,4,0,1,2,0,1,33,20,46080
2012,220,4,0,2,4,1,2,30,20,37115
2012,220,4,0,1,2,0,1,33,20,39490
2012,220,4,0,1,4,1,2,33,20,34340
2012,220,4,1,1,2,0,1,28,18,44080
2012,220,4,1,1,2,0,1,28,18,40840
2012,220,4,1,1,4,0,3,28,18,31180
2012,220,4,0,2,4,1,2,30,20,32395
2012,220,4,1,1,4,1,2,29,19,34340
2012,220,4,1,2,4,0,3,29,18,34975
2012,220,4,1,2,4,1,2,29,18,37115
2012,220,4,0,2,4,0,3,30,20,34975
2012,220,4,1,1,4,1,2,29,19,30250
2012,220,4,1,2,4,1,2,29,18,32395
2012,220,4,0,1,4,0,3,33,20,29830
2012,220,4,1,1,2,0,1,28,18,46080
2009,210,4,1,2,4,0,3,27,17,37810
2009,280,6,1,1,2,0,1,24,15,51330
2009,210,4,1,1,4,0,3,27,19,38305
2009,280,6,1,2,4,0,3,24,15,44885
2009,210,4,0,1,4,1,2,29,19,30360
2009,210,4,0,1,2,0,1,27,19,42130
2009,280,6,1,2,4,1,2,24,15,43605
2009,210,4,0,1,4,0,3,29,19,31790
2009,210,4,1,1,4,0,3,27,19,35315
2009,210,4,1,1,4,1,2,28,19,37140
2009,210,4,1,1,4,1,2,28,19,34150
2009,210,4,1,1,2,0,1,27,19,44455
2009,210,4,1,2,4,1,2,27,17,36395
2009,210,4,1,1,2,0,1,27,19,47345
2010,207,4,1,2,4,1,2,27,17,32395
2010,207,4,0,1,4,1,2,31,21,28900
2010,207,4,0,1,4,0,3,31,21,30330
2010,207,4,0,1,2,0,1,29,20,39990
2010,207,4,1,2,4,1,2,27,17,38115
2010,207,4,1,1,2,0,1,27,19,45080
2010,207,4,1,1,4,1,2,28,19,35340
2010,207,4,1,2,4,0,3,27,17,36975
2010,207,4,1,1,4,0,3,27,19,37020
2011,210,4,0,1,4,1,2,31,21,28900
2011,210,4,1,2,4,1,2,27,17,38115
2011,210,4,1,2,4,1,2,27,17,32395
2011,210,4,0,1,2,0,1,29,20,39990
2011,210,4,0,1,4,0,3,31,21,30330
2011,210,4,1,1,4,0,3,27,19,37020
2011,210,4,1,1,4,1,2,28,19,35340
2011,210,4,1,2,4,0,3,27,17,36975
2011,210,4,1,1,2,0,1,27,19,45080
2011,265,6,1,1,4,1,6,25,18,37250
2011,265,6,1,2,4,1,6,23,17,35875
2011,265,6,1,1,4,1,6,25,18,33380
2011,265,6,1,2,4,1,6,23,17,40245
2011,300,6,1,2,4,1,6,22,15,48010
2009,260,4,1,1,4,1,2,27,17,39400
2009,260,4,1,1,4,1,3,27,17,43270
2009,260,4,1,1,4,1,3,27,17,39650
2009,260,4,1,1,4,1,2,27,17,38380
2009,260,4,1,1,4,1,3,27,17,40765
2009,260,4,1,1,4,1,2,27,17,42000
2010,300,6,1,2,4,2,2,27,16,49165
2011,220,4,0,1,4,2,2,33,20,38525
2011,300,6,1,2,4,2,2,27,17,49565
2011,220,4,1,1,4,2,2,28,18,43435
2011,300,6,1,2,4,2,2,27,17,48030
2007,290,6,1,2,4,1,6,20,14,39190
2007,300,8,1,2,4,1,6,19,13,41190
2008,300,8,1,2,4,1,6,19,13,42770
2008,285,6,1,2,4,1,6,20,14,40400
2008,390,8,1,2,4,1,6,16,12,46530
2009,390,8,1,2,4,1,6,16,12,49105
2009,285,6,1,2,4,1,6,20,14,42615
2009,300,8,1,2,4,1,6,20,14,45345
1996,225,4,0,1,4,1,4,25,18,2000
1996,210,6,1,1,4,1,4,24,16,2000
1996,170,4,0,1,4,1,4,25,18,2000
1996,200,4,0,1,4,1,4,25,18,2000
1997,210,6,1,1,4,1,4,24,16,2122
1997,170,4,0,1,4,1,4,26,18,2000
1997,225,4,0,1,4,1,4,26,18,2145
1997,200,4,0,1,4,1,4,26,18,2084
1997,200,4,0,1,4,1,4,26,18,2063
1998,225,4,0,1,4,1,4,25,18,2172
1996,185,4,0,1,2,0,5,26,18,2000
1996,185,4,0,1,4,0,4,23,15,2000
1996,150,4,0,1,4,0,4,26,18,2000
1996,170,6,1,1,4,0,4,23,17,2000
1996,185,4,0,1,2,0,1,26,18,2000
1996,170,6,1,1,2,0,1,23,17,2000
1996,150,4,0,1,2,0,5,26,18,2000
1996,150,4,0,1,2,0,1,26,18,2000
1997,185,4,0,1,2,0,5,25,18,2000
1997,170,6,1,1,4,0,4,23,17,2000
1997,150,4,0,1,2,0,1,26,18,2000
1997,150,4,0,1,2,0,5,26,18,2000
1997,185,4,0,1,2,0,1,25,18,2078
1997,185,4,0,1,2,0,5,25,18,2000
1997,185,4,0,1,4,0,4,25,18,2000
1997,185,4,0,1,4,0,4,25,18,2000
1997,170,6,1,1,2,0,1,23,17,2117
1997,150,4,0,1,4,0,4,26,18,2000
1997,185,4,0,1,2,0,1,25,18,2115
1998,185,4,0,1,2,0,5,25,18,2000
1998,185,4,0,1,4,0,4,24,18,2000
1998,185,4,0,1,2,0,1,25,18,2268
1998,185,4,0,1,2,0,5,24,18,2000
1993,172,6,0,2,4,0,2,20,15,2000
1993,172,6,0,1,4,0,2,24,18,2000
1993,172,6,0,1,4,0,2,24,18,2000
1994,172,6,0,2,4,0,2,22,17,2000
1994,172,6,0,1,4,0,2,24,18,2000
1994,172,6,0,1,4,0,2,24,18,2000
1995,172,6,0,2,4,0,2,23,17,2000
1995,172,6,0,1,4,0,2,24,17,2000
1995,172,6,0,1,4,0,2,24,17,2000
2015,350,6,0,0,2,0,1,27,19,96200
2015,430,6,0,2,2,0,1,25,18,132800
2015,430,6,0,2,2,0,0,26,18,120900
2015,400,6,0,2,2,0,0,26,18,105630
2015,400,6,0,0,2,0,0,27,19,98900
2015,520,6,3,2,2,0,1,24,17,163000
2015,350,6,0,2,2,0,1,26,19,102930
2015,520,6,3,2,2,0,0,24,17,151100
2015,350,6,0,2,2,0,0,27,19,91030
2015,350,6,0,0,2,0,0,27,19,84300
2015,430,6,0,0,2,0,0,26,18,114200
2015,560,6,3,2,2,0,0,24,17,182700
2015,560,6,3,2,2,0,1,24,17,194600
2015,475,6,3,0,2,0,0,20,15,130400
2015,400,6,0,0,2,0,1,27,19,110800
2015,400,6,0,2,2,0,1,26,18,117530
2015,430,6,0,0,2,0,1,25,18,126100
2015,350,6,0,2,2,0,0,26,18,101600
2015,400,6,0,2,2,0,0,26,18,116200
2016,350,6,0,2,2,0,1,26,19,102930
2016,430,6,0,2,2,0,0,26,18,120900
2016,400,6,0,2,2,0,0,26,18,105630
2016,430,6,0,0,2,0,1,25,18,126100
2016,350,6,0,2,2,0,0,27,19,91030
2016,400,6,0,0,2,0,0,27,19,98900
2016,430,6,0,2,2,0,1,25,18,132800
2016,350,6,0,0,2,0,0,27,19,84300
2016,520,6,3,2,2,0,0,24,17,151100
2016,350,6,0,2,2,0,1,26,19,104600
2016,350,6,0,2,2,0,0,26,18,102930
2016,430,6,0,2,2,0,0,26,18,132800
2016,430,6,0,0,2,0,0,26,18,114200
2016,350,6,0,0,2,0,0,27,19,88800
2016,560,6,3,2,2,0,1,24,17,194600
2016,350,6,0,0,2,0,1,27,19,96200
2016,400,6,0,2,2,0,0,26,18,117530
2016,350,6,0,2,2,0,0,27,19,94800
2016,400,6,0,0,2,0,1,27,19,110800
2016,400,6,0,2,2,0,1,26,18,117530
2016,350,6,0,0,2,0,1,27,19,98500
2016,520,6,3,2,2,0,1,24,17,163000
2016,560,6,3,2,2,0,0,24,17,182700
2016,475,6,3,0,2,0,0,20,15,130400
2016,500,6,3,0,2,0,0,20,14,175900
2017,540,6,3,2,2,0,0,29,20,159200
2017,370,6,0,2,2,0,0,28,19,108600
2017,580,6,3,2,2,0,1,28,20,200400
2017,420,6,0,0,2,0,1,28,20,115700
2017,420,6,0,2,2,0,0,28,20,110300
2017,420,6,0,2,2,0,0,28,20,122600
2017,420,6,0,0,2,0,0,28,20,103400
2017,370,6,0,2,2,0,0,29,20,96300
2017,370,6,0,0,2,0,1,29,20,101700
2017,540,6,3,2,2,0,1,29,20,171500
2017,580,6,3,2,2,0,0,28,20,188100
2017,370,6,0,2,2,0,1,29,20,108600
2017,420,6,0,2,2,0,1,28,20,122600
2017,370,6,0,0,2,0,0,29,20,89400
1993,345,8,0,0,2,0,5,17,11,6294
1994,345,8,0,0,2,0,5,17,11,7419
1995,345,8,0,0,2,0,5,17,11,9400
1993,195,6,1,0,4,1,2,22,17,2000
1994,193,6,1,0,4,1,2,22,17,2000
1995,193,6,1,0,4,1,2,22,17,2000
1993,114,4,1,0,4,1,2,25,17,2000
1993,114,4,1,0,4,1,3,25,17,2000
1993,162,4,1,0,4,1,2,22,17,2000
1993,114,4,1,0,4,1,2,25,17,2000
1993,114,4,1,0,4,1,3,25,17,2000
1993,162,4,1,0,4,1,3,22,17,2000
1994,114,4,1,0,4,1,2,24,17,2000
1994,114,4,1,0,4,1,3,24,17,2000
1994,162,4,1,0,4,1,2,22,17,2000
1994,162,4,1,0,4,1,3,22,17,2000
1995,162,4,1,0,4,1,2,22,17,2000
1995,162,4,1,0,4,1,3,24,17,2000
1995,162,4,1,0,4,1,3,22,17,2000
1995,114,4,1,0,4,1,2,24,17,2000
1990,208,4,0,0,2,0,5,24,15,2667
1990,208,4,0,0,2,0,1,24,15,3083
1991,208,4,0,0,2,0,1,24,15,3578
1991,208,4,0,0,2,0,5,24,15,3047
1995,181,6,1,0,4,1,3,23,15,2000
1995,181,6,1,0,4,1,2,23,15,2000
1996,181,6,1,0,4,1,2,24,16,2000
1996,181,6,1,0,4,1,3,24,16,2000
1997,181,6,1,0,4,1,3,24,16,2000
1997,181,6,1,0,4,1,2,24,16,2000
1993,236,4,0,0,2,0,1,24,15,4651
1993,236,4,0,0,2,0,0,24,15,3839
1994,236,4,0,0,2,0,0,24,15,4191
1994,236,4,0,0,2,0,1,24,15,4878
1995,236,4,0,0,2,0,0,24,15,4723
1995,236,4,0,0,2,0,1,24,15,5576
2015,150,4,3,1,4,0,2,43,31,35150
2015,150,4,3,1,4,0,2,43,31,32600
2015,220,4,3,2,4,0,2,33,24,33200
2015,170,4,3,1,2,0,1,35,24,44050
2015,170,4,3,1,4,0,2,33,23,29900
2015,220,4,3,2,4,0,2,33,24,41650
2015,170,4,3,1,2,0,1,35,24,38150
2015,220,4,3,2,4,0,2,33,24,35750
2015,150,4,3,1,4,0,2,43,31,41050
2015,220,4,3,2,2,0,1,32,23,47050
2015,170,4,3,1,4,0,2,33,23,38350
2015,170,4,3,1,2,0,1,35,24,35600
2015,220,4,3,2,2,0,1,32,23,38600
2015,220,4,3,2,2,0,1,32,23,41150
2015,170,4,3,1,4,0,2,33,23,32450
2016,220,4,3,2,4,0,2,33,24,34200
2016,220,4,3,2,2,0,1,32,23,39600
2016,220,4,3,2,4,0,2,33,24,37700
2016,150,4,3,1,4,0,2,43,31,33200
2016,220,4,3,2,4,0,2,33,24,43050
2016,170,4,3,1,2,0,1,35,24,39300
2016,170,4,3,1,2,0,1,35,24,36600
2016,170,4,3,1,4,0,2,33,23,39750
2016,170,4,3,1,2,0,1,35,24,45450
2016,220,4,3,2,2,0,1,32,23,48450
2016,150,4,3,1,4,0,2,43,31,36700
2016,170,4,3,1,4,0,2,33,23,34400
2016,150,4,3,1,4,0,2,43,31,35900
2016,220,4,3,2,2,0,1,32,23,43100
2016,220,4,3,2,4,0,2,33,24,36900
2016,170,4,3,1,4,0,2,33,23,33600
2016,170,4,3,1,4,0,2,33,23,30900
2016,170,4,3,1,2,0,1,35,24,40100
2016,220,4,3,2,2,0,1,32,23,42300
2016,150,4,3,1,4,0,2,43,31,42050
2017,220,4,3,2,4,0,2,35,26,43150
2017,186,4,3,1,4,0,2,35,26,40150
2017,220,4,3,2,4,0,2,35,26,37450
2017,186,4,3,1,2,0,1,34,25,37600
2017,186,4,3,1,4,0,2,35,26,34450
2017,220,4,3,2,2,0,1,34,25,40300
2017,220,4,3,2,2,0,1,34,25,49250
2017,220,4,3,2,2,0,1,34,25,43550
2017,186,4,3,1,4,0,2,35,26,31200
2017,186,4,3,1,2,0,1,34,25,40850
2017,186,4,3,1,2,0,1,34,25,46550
2017,220,4,3,2,4,0,2,35,26,34200
2017,252,4,3,2,4,1,3,28,23,51400
2017,252,4,3,2,4,1,3,28,23,44000
2017,252,4,3,2,4,1,3,28,23,47000
2015,220,4,1,2,4,1,2,31,22,45000
2015,220,4,1,2,4,1,2,31,22,39700
2015,220,4,0,2,4,1,2,32,22,43800
2015,220,4,1,1,4,1,2,32,24,35500
2015,220,4,0,2,4,1,2,32,22,38500
2015,220,4,1,1,4,1,2,32,24,37600
2015,220,4,0,2,4,1,2,32,22,36400
2015,220,4,1,1,4,1,2,32,24,42900
2015,220,4,1,2,4,1,2,31,22,37600
2016,220,4,0,2,4,1,2,32,22,37000
2016,220,4,1,1,4,1,2,31,22,38000
2016,220,4,1,2,4,1,2,31,22,38000
2016,220,4,1,1,4,1,2,31,22,35900
2016,220,4,1,2,4,1,2,31,22,40100
2016,220,4,0,2,4,1,2,32,22,39100
2017,252,4,3,1,4,1,2,33,25,37300
2017,190,4,3,1,4,1,2,37,27,34900
2017,252,4,3,2,4,1,2,31,24,48000
2017,252,4,3,2,4,1,2,31,24,43200
2017,252,4,3,1,4,1,2,33,25,41100
2017,252,4,3,1,4,1,2,33,25,45900
2017,252,4,3,2,4,1,2,31,24,39400
2017,190,4,3,1,4,1,2,37,27,38700
2017,190,4,3,1,4,1,2,37,27,37850
2017,252,4,3,2,4,1,2,31,24,42350
2016,220,4,1,2,2,1,0,31,22,43800
2016,220,4,1,2,2,1,0,31,22,41500
2016,220,4,1,2,2,1,1,29,21,47900
2016,220,4,1,2,2,1,1,29,21,50200
2016,220,4,0,2,2,1,0,32,22,40500
2016,220,4,0,2,2,1,0,32,22,42800
2017,220,4,0,2,2,1,0,32,23,41200
2017,220,4,1,2,2,1,1,21,15,48600
2017,220,4,1,2,2,1,0,22,15,42200
2015,240,6,1,2,4,1,2,38,24,58700
2015,220,4,1,2,4,1,2,29,20,50450
2015,220,4,1,1,4,1,2,33,25,44800
2015,310,6,1,2,4,1,2,27,18,60100
2015,220,4,1,1,4,1,2,33,25,48350
2015,310,6,1,2,4,1,2,27,18,56300
2015,220,4,1,2,4,1,2,29,20,46900
2015,240,6,1,2,4,1,2,38,24,62500
2016,252,4,1,2,4,1,2,32,22,52100
2016,252,4,3,1,4,1,2,35,24,49900
2016,252,4,3,1,4,1,2,35,24,46200
2016,240,6,1,2,4,1,2,38,25,59500
2016,333,6,1,2,4,1,2,30,20,61600
2016,333,6,1,2,4,1,2,30,20,57400
2016,240,6,1,2,4,1,2,38,25,63700
2016,252,4,1,2,4,1,2,32,22,48400
2017,252,4,1,2,4,1,2,31,22,53800
2017,333,6,1,2,4,1,2,31,22,61600
2017,340,6,1,2,4,1,2,31,22,67600
2017,333,6,1,2,4,1,2,29,21,58600
2017,252,4,1,2,4,1,2,32,22,49800
2017,252,4,3,1,4,1,2,354,24,51600
2017,252,4,3,1,4,1,2,34,24,47600
2015,310,6,1,2,4,2,2,28,18,65900
2015,310,6,1,2,4,2,2,28,18,69750
2015,240,6,1,2,4,2,2,38,24,68300
2015,240,6,1,2,4,2,2,38,24,72150
2016,240,6,1,2,4,2,2,38,25,70400
2016,333,6,1,2,4,2,2,30,20,68300
2016,240,6,1,2,4,2,2,35,24,73050
2016,333,6,1,2,4,2,2,30,20,70950
2017,333,6,1,2,4,2,2,29,21,68800
2017,333,6,1,2,4,2,2,29,21,71350
2016,240,6,1,2,4,2,2,36,24,85200
2016,500,12,1,2,4,2,2,22,14,137900
2016,450,8,1,2,4,2,2,29,18,90500
2016,333,6,1,2,4,2,2,28,18,81500
2017,450,8,1,2,4,2,2,29,18,91500
2017,333,6,1,2,4,2,2,29,19,82500
2017,281,6,1,1,4,1,6,22,15,43850
2017,281,6,1,2,4,1,6,22,15,45850
2015,281,6,1,1,4,1,6,24,17,33975
2015,281,6,1,1,4,1,6,24,17,40820
2015,281,6,1,2,4,1,6,23,16,42820
2015,281,6,1,1,4,1,6,24,17,42095
2015,281,6,1,2,4,1,6,23,16,44095
2015,281,6,1,2,4,1,6,23,16,38555
2015,288,6,1,1,4,1,6,24,17,47690
2015,281,6,1,2,4,1,6,23,16,35975
2015,288,6,1,2,4,1,6,23,16,49690
2015,281,6,1,1,4,1,6,24,17,36555
2016,281,6,1,1,4,1,6,22,15,36755
2016,281,6,1,2,4,1,6,22,15,44295
2016,281,6,1,1,4,1,6,22,15,42295
2016,281,6,1,1,4,1,6,22,15,30975
2016,281,6,1,2,4,1,6,22,15,36175
2016,288,6,1,2,4,1,6,22,15,49890
2016,281,6,1,1,4,1,6,22,15,41020
2016,281,6,1,1,4,1,6,22,15,34175
